work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary_in_inr
2022,Mid-Level,FT,Product Data Analyst,140000,USD,140000,US,100,US,M,11620000
2021,Senior,FT,Data Analyst,50000,USD,50000,PH,100,PH,S,4150000
2022,Mid-Level,FT,BI Data Analyst,77000,AUD,53368,AU,100,AU,M,4429544
2022,Senior,FT,Data Scientist,175000,USD,175000,US,0,US,M,14525000
2022,Senior,FT,Data Scientist,140000,USD,140000,US,0,US,M,11620000
2022,Senior,FT,Lead Data Scientist,28500,EUR,29944,PT,50,PT,S,2485352
2022,Senior,FT,Analytics Engineer,250000,USD,250000,US,0,US,M,20750000
2022,Senior,FT,Analytics Engineer,63000,USD,63000,US,0,US,M,5229000
2022,Senior,FT,Data Scientist,160000,USD,160000,US,0,US,L,13280000
2022,Senior,FT,Data Scientist,119300,USD,119300,US,0,US,L,9901900
2022,Mid-Level,FT,Research Scientist,145000,USD,145000,US,50,US,L,12035000
2022,Senior,FT,Data Engineer,105000,USD,105000,US,0,US,M,8715000
2022,Senior,FT,Data Engineer,90000,USD,90000,US,0,US,M,7470000
2022,Senior,FT,ETL Developer,146200,USD,146200,US,100,US,M,12134600
2022,Senior,FT,ETL Developer,124270,USD,124270,US,100,US,M,10314410
2022,Mid-Level,FT,Data Scientist,225000,USD,225000,US,0,US,M,18675000
2022,Mid-Level,FT,Data Scientist,160000,USD,160000,US,0,US,M,13280000
2022,Mid-Level,FT,Data Scientist,52000,EUR,54634,NL,100,NL,S,4534622
2022,Senior,FT,Data Engineer,185800,USD,185800,CA,100,CA,M,15421400
2022,Senior,FT,Data Engineer,137400,USD,137400,CA,100,CA,M,11404200
2022,Senior,FT,Analytics Engineer,245000,USD,245000,US,0,US,M,20335000
2022,Senior,FT,Analytics Engineer,180000,USD,180000,US,0,US,M,14940000
2022,Senior,FT,Analytics Engineer,203500,USD,203500,US,0,US,M,16890500
2022,Senior,FT,Analytics Engineer,152000,USD,152000,US,0,US,M,12616000
2022,Senior,FT,Data Engineer,250000,USD,250000,US,0,US,M,20750000
2022,Senior,FT,Data Engineer,63000,USD,63000,US,0,US,M,5229000
2022,Senior,FT,Machine Learning Infrastructure Engineer,186000,USD,186000,US,100,US,M,15438000
2022,Senior,FT,Machine Learning Infrastructure Engineer,148800,USD,148800,US,100,US,M,12350400
2022,Senior,FT,Lead Machine Learning Engineer,7500000,INR,95386,IN,50,IN,L,7917038
2022,Mid-Level,FT,Machine Learning Engineer,104000,GBP,128058,GB,50,GB,L,10628814
2022,Entry-Level,FT,Data Scientist,82000,USD,82000,US,0,US,L,6806000
2022,Entry-Level,PT,Data Scientist,110000,USD,110000,DO,100,FR,M,9130000
2022,Mid-Level,FT,Applied Machine Learning Scientist,173000,USD,173000,US,50,US,M,14359000
2022,Senior,FT,Data Scientist,203500,USD,203500,US,0,US,M,16890500
2022,Senior,FT,Data Scientist,152000,USD,152000,US,0,US,M,12616000
2022,Senior,FT,Machine Learning Engineer,186000,USD,186000,US,100,US,M,15438000
2022,Senior,FT,Machine Learning Engineer,148800,USD,148800,US,100,US,M,12350400
2022,Entry-Level,FT,BI Data Analyst,32400,BRL,6270,BR,100,BR,L,520410
2022,Mid-Level,FT,Data Science Manager,158000,USD,158000,US,100,US,M,13114000
2022,Mid-Level,FT,Data Science Manager,134000,USD,134000,US,100,US,M,11122000
2022,Senior,FT,Data Scientist,170000,USD,170000,US,100,US,M,14110000
2022,Senior,FT,Data Scientist,120000,USD,120000,US,100,US,M,9960000
2022,Executive,FT,Analytics Engineer,200000,USD,200000,US,100,US,M,16600000
2022,Executive,FT,Analytics Engineer,150000,USD,150000,US,100,US,M,12450000
2022,Senior,FT,Data Analyst,216200,USD,216200,US,0,US,M,17944600
2022,Senior,FT,Data Analyst,144100,USD,144100,US,0,US,M,11960300
2022,Mid-Level,FT,Data Scientist,110000,EUR,115573,NL,0,NL,M,9592559
2022,Mid-Level,FT,Data Scientist,85000,EUR,89306,NL,0,NL,M,7412398
2022,Senior,FT,ETL Developer,250000,USD,250000,US,0,US,M,20750000
2022,Senior,FT,ETL Developer,63000,USD,63000,US,0,US,M,5229000
2022,Senior,FT,Data Engineer,135000,USD,135000,US,100,US,M,11205000
2022,Senior,FT,Data Engineer,85000,USD,85000,US,100,US,M,7055000
2022,Senior,FT,Machine Learning Engineer,135000,USD,135000,US,100,US,M,11205000
2022,Senior,FT,Machine Learning Engineer,85000,USD,85000,US,100,US,M,7055000
2022,Senior,FT,Data Science Manager,206000,USD,206000,US,100,US,M,17098000
2022,Senior,FT,Data Science Manager,175100,USD,175100,US,100,US,M,14533300
2022,Senior,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M,15740950
2022,Senior,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M,13694668
2022,Senior,FT,Data Architect,149040,USD,149040,US,100,US,M,12370320
2022,Senior,FT,Data Architect,113900,USD,113900,US,100,US,M,9453700
2022,Senior,FT,Data Engineer,154000,USD,154000,US,100,US,M,12782000
2022,Senior,FT,Data Engineer,126000,USD,126000,US,100,US,M,10458000
2022,Senior,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,L,16600000
2022,Senior,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,L,12450000
2022,Senior,FT,Data Engineer,195700,USD,195700,US,0,US,M,16243100
2022,Senior,FT,Data Engineer,130500,USD,130500,US,0,US,M,10831500
2022,Senior,FT,Analytics Engineer,170000,USD,170000,US,100,US,M,14110000
2022,Senior,FT,Analytics Engineer,135000,USD,135000,US,100,US,M,11205000
2022,Mid-Level,FT,Data Engineer,80000,GBP,98506,GB,0,GB,M,8175998
2022,Mid-Level,FT,Data Engineer,60000,GBP,73880,GB,0,GB,M,6132040
2022,Senior,FT,Data Analyst,117000,USD,117000,US,100,US,M,9711000
2022,Senior,FT,Data Analyst,99450,USD,99450,US,100,US,M,8254350
2022,Senior,FT,Data Engineer,200000,USD,200000,PR,100,PR,M,16600000
2022,Senior,FT,Data Engineer,135000,USD,135000,PR,100,PR,M,11205000
2022,Senior,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M,16093700
2022,Senior,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M,10731900
2022,Entry-Level,FT,Machine Learning Engineer,45000,GBP,55410,GB,100,GB,S,4599030
2022,Senior,FT,Data Analyst,70000,GBP,86193,GB,0,GB,M,7154019
2022,Senior,FT,Data Analyst,50000,GBP,61566,GB,0,GB,M,5109978
2022,Senior,FT,Data Analyst,175000,USD,175000,US,100,US,M,14525000
2022,Senior,FT,Data Analyst,130000,USD,130000,US,100,US,M,10790000
2022,Senior,FT,Data Engineer,188100,USD,188100,US,0,US,M,15612300
2022,Senior,FT,Data Engineer,139860,USD,139860,US,0,US,M,11608380
2022,Senior,FT,Machine Learning Engineer,248700,USD,248700,US,0,US,M,20642100
2022,Senior,FT,Machine Learning Engineer,167100,USD,167100,US,0,US,M,13869300
2022,Mid-Level,FT,Data Analyst,450000,INR,5723,IN,100,IN,S,475009
2022,Senior,FT,Data Scientist,123400,USD,123400,US,0,US,M,10242200
2022,Senior,FT,Data Scientist,88100,USD,88100,US,0,US,M,7312300
2022,Mid-Level,FT,BI Data Analyst,48000,EUR,50432,DE,100,DE,S,4185856
2022,Senior,FT,Data Scientist,245000,USD,245000,US,0,US,M,20335000
2022,Senior,FT,Data Scientist,205000,USD,205000,US,0,US,M,17015000
2022,Senior,FT,Data Engineer,141300,USD,141300,US,0,US,M,11727900
2022,Senior,FT,Data Engineer,102100,USD,102100,US,0,US,M,8474300
2022,Senior,FT,Data Architect,141300,USD,141300,US,0,US,M,11727900
2022,Senior,FT,Data Architect,102100,USD,102100,US,0,US,M,8474300
2022,Entry-Level,FT,Data Analyst,50000,USD,50000,AR,100,AR,L,4150000
2022,Entry-Level,FT,Data Scientist,80000,EUR,84053,BE,100,BE,L,6976399
2022,Mid-Level,FT,Lead Data Scientist,50000,GBP,61566,GB,50,GB,S,5109978
2022,Senior,FT,Data Architect,250000,USD,250000,US,0,US,M,20750000
2022,Senior,FT,Data Architect,63000,USD,63000,US,0,US,M,5229000
2022,Senior,FT,Data Science Manager,189500,USD,189500,US,100,US,L,15728500
2022,Senior,FT,Data Science Manager,140100,USD,140100,US,100,US,L,11628300
2022,Senior,FT,Data Engineer,177600,USD,177600,US,100,US,L,14740800
2022,Senior,FT,Data Engineer,131300,USD,131300,US,100,US,L,10897900
2022,Mid-Level,FT,Data Engineer,24000,USD,24000,US,0,US,M,1992000
2022,Mid-Level,FT,Data Engineer,24000,USD,24000,US,0,US,M,1992000
2022,Senior,FT,Data Engineer,250000,USD,250000,US,0,US,M,20750000
2022,Senior,FT,Data Engineer,63000,USD,63000,US,0,US,M,5229000
2022,Senior,FT,Machine Learning Engineer,202900,USD,202900,US,100,US,L,16840700
2022,Senior,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L,10897900
2022,Senior,FT,Data Engineer,145000,USD,145000,US,100,US,M,12035000
2022,Senior,FT,Data Engineer,115000,USD,115000,US,100,US,M,9545000
2022,Entry-Level,FT,Machine Learning Engineer,115000,USD,115000,US,50,US,L,9545000
2022,Mid-Level,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M,16093700
2022,Mid-Level,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M,10731900
2022,Senior,FT,Data Scientist,180000,USD,180000,US,100,US,L,14940000
2022,Senior,FT,Data Scientist,140000,USD,140000,US,100,US,L,11620000
2022,Mid-Level,FT,Data Analyst,216200,USD,216200,US,0,US,M,17944600
2022,Mid-Level,FT,Data Analyst,144100,USD,144100,US,0,US,M,11960300
2022,Senior,FT,Machine Learning Scientist,216000,USD,216000,US,0,US,M,17928000
2022,Senior,FT,Machine Learning Scientist,144000,USD,144000,US,0,US,M,11952000
2022,Entry-Level,FT,Data Analyst,150000,USD,150000,US,100,US,L,12450000
2021,Entry-Level,FT,Machine Learning Research Engineer,900000,INR,12171,IN,100,IN,M,1010193
2022,Mid-Level,FT,Data Scientist,4200000,INR,53416,IN,100,ID,L,4433528
2022,Entry-Level,FT,Applied Data Scientist,50000,USD,50000,AT,50,AT,M,4150000
2021,Senior,FT,Cloud Data Architect,250000,USD,250000,US,50,US,L,20750000
2022,Executive,FT,Research Scientist,80000,EUR,84053,NL,0,NL,L,6976399
2022,Mid-Level,FT,Data Scientist,107000,GBP,131752,GB,100,GB,M,10935416
2022,Senior,FT,Analytics Engineer,48000,USD,48000,AR,100,US,S,3984000
2022,Executive,FT,Data Science Manager,260500,USD,260500,US,0,US,M,21621500
2022,Executive,FT,Data Science Manager,175100,USD,175100,US,0,US,M,14533300
2022,Senior,FT,Data Engineer,210000,USD,210000,US,100,US,M,17430000
2022,Senior,FT,Data Engineer,100000,USD,100000,US,100,US,M,8300000
2022,Entry-Level,FT,Data Analyst,55000,USD,55000,US,100,US,S,4565000
2022,Mid-Level,FT,Data Analyst,130000,USD,130000,US,100,US,M,10790000
2022,Senior,FT,Applied Machine Learning Scientist,73400,EUR,77119,FR,100,GB,L,6400877
2022,Entry-Level,FT,Data Scientist,49500,EUR,52008,BE,50,BE,S,4316664
2022,Mid-Level,FL,Applied Machine Learning Scientist,2400000,INR,30523,IN,100,IN,S,2533409
2022,Senior,FT,Data Engineer,206699,USD,206699,US,0,US,M,17156017
2022,Senior,FT,Data Engineer,99100,USD,99100,US,0,US,M,8225300
2022,Mid-Level,FT,Analytics Engineer,200000,USD,200000,US,0,US,M,16600000
2022,Mid-Level,FT,Analytics Engineer,54000,USD,54000,US,0,US,M,4482000
2022,Senior,FT,Data Engineer,250000,USD,250000,US,0,US,M,20750000
2022,Senior,FT,Data Engineer,63000,USD,63000,US,0,US,M,5229000
2022,Senior,FT,Data Architect,250000,USD,250000,US,0,US,M,20750000
2022,Senior,FT,Data Architect,63000,USD,63000,US,0,US,M,5229000
2022,Senior,FT,Data Engineer,250000,USD,250000,US,0,US,M,20750000
2022,Senior,FT,Data Engineer,63000,USD,63000,US,0,US,M,5229000
2022,Entry-Level,FT,Analytics Engineer,130000,USD,130000,US,50,US,L,10790000
2022,Senior,FT,Data Engineer,100000,USD,100000,US,0,US,L,8300000
2022,Senior,FT,Data Engineer,80000,USD,80000,US,0,US,L,6640000
2022,Senior,FT,Data Scientist,160000,USD,160000,US,0,US,L,13280000
2022,Senior,FT,Data Scientist,100000,USD,100000,US,0,US,L,8300000
2022,Senior,FT,Data Specialist,221300,USD,221300,US,100,US,L,18367900
2022,Senior,FT,Data Specialist,148700,USD,148700,US,100,US,L,12342100
2022,Entry-Level,FT,Machine Learning Engineer,30000,USD,30000,GB,100,GB,L,2490000
2022,Entry-Level,FT,Data Analyst,27000,EUR,28368,FR,50,FR,M,2354544
2022,Mid-Level,FT,Data Engineer,74000,GBP,91118,GB,0,GB,M,7562794
2022,Mid-Level,FT,Data Engineer,50000,GBP,61566,GB,0,GB,M,5109978
2022,Mid-Level,FT,Data Scientist,58000,EUR,60938,DE,100,DE,S,5057854
2022,Senior,FT,Data Science Manager,249260,USD,249260,US,0,US,M,20688580
2022,Senior,FT,Data Science Manager,185400,USD,185400,US,0,US,M,15388200
2022,Senior,FT,Data Engineer,170000,USD,170000,US,100,US,M,14110000
2022,Senior,FT,Data Engineer,130000,USD,130000,US,100,US,M,10790000
2022,Mid-Level,FT,Data Scientist,65000,GBP,80036,GB,50,GB,M,6642988
2022,Senior,FT,Data Analyst,128875,USD,128875,US,100,US,M,10696625
2022,Senior,FT,Data Analyst,93700,USD,93700,US,100,US,M,7777100
2022,Senior,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,14940000
2022,Senior,FT,Machine Learning Engineer,100000,USD,100000,US,100,US,M,8300000
2022,Senior,FT,Data Analyst,136260,USD,136260,US,100,US,M,11309580
2022,Senior,FT,Data Analyst,109280,USD,109280,US,100,US,M,9070240
2022,Senior,FT,Data Scientist,160000,USD,160000,US,100,US,L,13280000
2022,Senior,FT,Data Scientist,92000,USD,92000,US,100,US,L,7636000
2022,Senior,FT,Data Engineer,200000,USD,200000,US,100,US,M,16600000
2022,Senior,FT,Data Engineer,160000,USD,160000,US,100,US,M,13280000
2022,Mid-Level,FT,Data Engineer,110000,GBP,135446,GB,0,GB,M,11242018
2022,Mid-Level,FT,Data Engineer,85000,GBP,104663,GB,0,GB,M,8687029
2022,Senior,FT,Data Analyst,117000,USD,117000,US,100,US,M,9711000
2022,Senior,FT,Data Analyst,99450,USD,99450,US,100,US,M,8254350
2022,Entry-Level,FT,Data Engineer,129000,USD,129000,US,100,US,L,10707000
2022,Entry-Level,FT,Data Engineer,86000,USD,86000,US,100,US,L,7138000
2020,Entry-Level,FT,Data Engineer,1000000,INR,13493,IN,100,IN,L,1119919
2020,Entry-Level,FT,Data Engineer,1000000,INR,13493,IN,100,IN,L,1119919
2022,Senior,FT,Data Scientist,160000,USD,160000,US,0,US,L,13280000
2022,Senior,FT,Data Scientist,119300,USD,119300,US,0,US,L,9901900
2022,Senior,FT,Business Data Analyst,100000,USD,100000,US,100,US,L,8300000
2022,Mid-Level,FT,Data Scientist,25000,USD,25000,TR,50,TR,M,2075000
2022,Mid-Level,FT,Data Analyst,90000,SGD,65257,SG,50,SG,M,5416331
2022,Mid-Level,FT,AI Scientist,200000,USD,200000,US,100,US,M,16600000
2022,Entry-Level,FT,Machine Learning Developer,180000,USD,180000,US,100,US,L,14940000
2022,Mid-Level,FT,Data Scientist,153000,USD,153000,US,100,US,L,12699000
2022,Senior,FT,Data Engineer,210000,USD,210000,US,100,US,M,17430000
2022,Senior,FT,Data Engineer,100000,USD,100000,US,100,US,M,8300000
2022,Senior,FT,Data Analyst,150075,USD,150075,US,100,US,M,12456225
2022,Senior,FT,Data Analyst,110925,USD,110925,US,100,US,M,9206775
2022,Mid-Level,FT,Machine Learning Scientist,22800,USD,22800,EG,100,EG,M,1892400
2022,Senior,FT,Data Scientist,160000,USD,160000,US,100,US,L,13280000
2022,Senior,FT,Data Scientist,92000,USD,92000,US,100,US,L,7636000
2022,Senior,FT,Machine Learning Engineer,202900,USD,202900,US,100,US,L,16840700
2022,Senior,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L,10897900
2020,Entry-Level,FT,Data Analyst,20000,EUR,22809,PT,100,PT,M,1893147
2022,Entry-Level,FT,Data Analyst,15000,USD,15000,ID,0,ID,L,1245000
2022,Senior,FT,Data Engineer,175000,USD,175000,US,100,US,M,14525000
2022,Senior,FT,Data Engineer,135000,USD,135000,US,100,US,M,11205000
2022,Senior,FT,Data Science Manager,193000,AUD,133766,AU,100,AU,L,11102578
2022,Entry-Level,FT,Machine Learning Engineer,83000,USD,83000,US,0,US,L,6889000
2022,Mid-Level,FT,Data Engineer,75000,GBP,92350,GB,100,GB,M,7665050
2022,Mid-Level,FT,Data Engineer,55000,GBP,67723,GB,100,GB,M,5621009
2022,Senior,FT,Data Scientist,186000,USD,186000,US,0,US,M,15438000
2022,Senior,FT,Data Scientist,148800,USD,148800,US,0,US,M,12350400
2022,Senior,FT,Data Analyst,112900,USD,112900,US,0,US,M,9370700
2022,Senior,FT,Data Analyst,90320,USD,90320,US,0,US,M,7496560
2022,Senior,FT,ML Engineer,240000,USD,240000,US,0,US,M,19920000
2022,Senior,FT,ML Engineer,160000,USD,160000,US,0,US,M,13280000
2022,Senior,FT,Data Science Manager,300000,USD,300000,US,100,US,M,24900000
2022,Senior,FT,Data Science Manager,200000,USD,200000,US,100,US,M,16600000
2022,Mid-Level,FT,Data Engineer,62500,EUR,65666,DE,50,DE,S,5450278
2022,Mid-Level,FT,AI Scientist,200000,USD,200000,IN,100,US,L,16600000
2022,Mid-Level,FT,Machine Learning Engineer,95000,GBP,116976,GB,0,GB,M,9709008
2022,Mid-Level,FT,Machine Learning Engineer,75000,GBP,92350,GB,0,GB,M,7665050
2022,Mid-Level,FT,AI Scientist,120000,USD,120000,US,0,US,M,9960000
2022,Senior,FT,Data Analyst,112900,USD,112900,US,100,US,M,9370700
2022,Senior,FT,Data Analyst,90320,USD,90320,US,100,US,M,7496560
2022,Senior,FT,Data Analytics Manager,145000,USD,145000,US,100,US,M,12035000
2022,Senior,FT,Data Analytics Manager,105400,USD,105400,US,100,US,M,8748200
2020,Entry-Level,FT,Data Scientist,43200,EUR,49268,DE,0,DE,S,4089244
2022,Mid-Level,FT,Data Engineer,90000,GBP,110820,GB,0,GB,M,9198060
2022,Mid-Level,FT,Data Engineer,75000,GBP,92350,GB,0,GB,M,7665050
2022,Senior,FT,Data Scientist,215300,USD,215300,US,100,US,L,17869900
2022,Senior,FT,Data Scientist,158200,USD,158200,US,100,US,L,13130600
2022,Senior,FT,Data Engineer,209100,USD,209100,US,100,US,L,17355300
2022,Senior,FT,Data Engineer,154600,USD,154600,US,100,US,L,12831800
2022,Senior,FT,Data Analyst,115934,USD,115934,US,0,US,M,9622522
2022,Senior,FT,Data Analyst,81666,USD,81666,US,0,US,M,6778278
2022,Senior,FT,Data Engineer,175000,USD,175000,US,100,US,M,14525000
2022,Senior,FT,Data Engineer,155000,USD,155000,US,100,US,M,12865000
2022,Mid-Level,FT,Machine Learning Engineer,80000,EUR,84053,FR,100,DE,M,6976399
2022,Senior,FT,Data Analyst,164000,USD,164000,US,0,US,M,13612000
2022,Senior,FT,Data Analyst,132000,USD,132000,US,0,US,M,10956000
2022,Senior,FT,Data Scientist,170000,USD,170000,US,100,US,M,14110000
2022,Senior,FT,Data Scientist,123000,USD,123000,US,100,US,M,10209000
2022,Senior,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M,15740950
2022,Senior,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M,13694668
2022,Mid-Level,FT,ETL Developer,50000,EUR,52533,GR,0,GR,M,4360239
2022,Mid-Level,FT,ETL Developer,50000,EUR,52533,GR,0,GR,M,4360239
2022,Executive,FT,Lead Data Engineer,150000,CAD,115222,CA,100,CA,S,9563426
2022,Senior,FT,Data Engineer,165400,USD,165400,US,100,US,M,13728200
2022,Senior,FT,Data Engineer,132320,USD,132320,US,100,US,M,10982560
2022,Senior,FT,Data Architect,208775,USD,208775,US,100,US,M,17328325
2022,Senior,FT,Data Architect,147800,USD,147800,US,100,US,M,12267400
2022,Senior,FT,Data Engineer,136994,USD,136994,US,100,US,M,11370502
2022,Senior,FT,Data Engineer,101570,USD,101570,US,100,US,M,8430310
2022,Senior,FT,Data Analyst,128875,USD,128875,US,100,US,M,10696625
2022,Senior,FT,Data Analyst,93700,USD,93700,US,100,US,M,7777100
2022,Executive,FT,Head of Machine Learning,6000000,INR,76309,IN,50,IN,L,6333647
2022,Entry-Level,FT,Machine Learning Engineer,28500,GBP,35093,GB,100,GB,L,2912719
2022,Senior,FT,Data Engineer,183600,USD,183600,US,100,US,L,15238800
2022,Senior,FT,Data Engineer,100800,USD,100800,US,100,US,L,8366400
2022,Mid-Level,FT,Data Analyst,40000,GBP,49253,GB,100,GB,M,4087999
2022,Mid-Level,FT,Data Analyst,30000,GBP,36940,GB,100,GB,M,3066020
2022,Mid-Level,FT,Data Analyst,40000,EUR,42026,ES,100,ES,M,3488158
2022,Mid-Level,FT,Data Analyst,30000,EUR,31520,ES,100,ES,M,2616160
2022,Mid-Level,FT,Data Engineer,80000,EUR,84053,ES,100,ES,M,6976399
2022,Mid-Level,FT,Data Engineer,70000,EUR,73546,ES,100,ES,M,6104318
2022,Mid-Level,FT,Data Engineer,80000,GBP,98506,GB,100,GB,M,8175998
2022,Mid-Level,FT,Data Engineer,70000,GBP,86193,GB,100,GB,M,7154019
2022,Mid-Level,FT,Data Engineer,80000,EUR,84053,GR,100,GR,M,6976399
2022,Mid-Level,FT,Data Engineer,70000,EUR,73546,GR,100,GR,M,6104318
2022,Senior,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M,15740950
2022,Senior,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M,13694668
2022,Mid-Level,FT,Data Analyst,40000,EUR,42026,GR,100,GR,M,3488158
2022,Mid-Level,FT,Data Analyst,30000,EUR,31520,GR,100,GR,M,2616160
2022,Mid-Level,FT,Data Engineer,75000,GBP,92350,GB,100,GB,M,7665050
2022,Mid-Level,FT,Data Engineer,60000,GBP,73880,GB,100,GB,M,6132040
2022,Senior,FT,Data Scientist,215300,USD,215300,US,0,US,L,17869900
2022,Senior,FT,Data Scientist,140400,USD,140400,US,0,US,L,11653200
2022,Mid-Level,FT,Data Engineer,60000,EUR,63040,ES,100,ES,M,5232320
2022,Mid-Level,FT,Data Engineer,45000,EUR,47280,ES,100,ES,M,3924240
2022,Senior,FT,Data Scientist,260000,USD,260000,US,100,US,M,21580000
2022,Senior,FT,Data Scientist,180000,USD,180000,US,100,US,M,14940000
2022,Mid-Level,FT,Data Scientist,55000,GBP,67723,GB,0,GB,M,5621009
2022,Mid-Level,FT,Data Scientist,35000,GBP,43096,GB,0,GB,M,3576968
2022,Mid-Level,FT,Data Engineer,60000,EUR,63040,GR,100,GR,M,5232320
2022,Mid-Level,FT,Data Engineer,45000,EUR,47280,GR,100,GR,M,3924240
2022,Mid-Level,FT,Data Engineer,60000,GBP,73880,GB,100,GB,M,6132040
2022,Mid-Level,FT,Data Engineer,45000,GBP,55410,GB,100,GB,M,4599030
2021,Mid-Level,FT,Machine Learning Engineer,43200,EUR,51064,IT,50,IT,L,4238312
2022,Senior,FT,Data Science Engineer,60000,USD,60000,AR,100,MX,L,4980000
2022,Mid-Level,FT,Data Engineer,82900,USD,82900,US,0,US,M,6880700
2022,Mid-Level,FT,Data Engineer,63900,USD,63900,US,0,US,M,5303700
2022,Mid-Level,FT,Machine Learning Scientist,160000,USD,160000,US,100,US,L,13280000
2022,Mid-Level,FT,Machine Learning Scientist,112300,USD,112300,US,100,US,L,9320900
2022,Mid-Level,FT,Data Science Manager,241000,USD,241000,US,100,US,M,20003000
2022,Mid-Level,FT,Data Science Manager,159000,USD,159000,US,100,US,M,13197000
2022,Senior,FT,Data Scientist,180000,USD,180000,US,0,US,M,14940000
2022,Senior,FT,Data Scientist,80000,USD,80000,US,0,US,M,6640000
2022,Mid-Level,FT,Data Analyst,58000,USD,58000,US,0,US,S,4814000
2022,Mid-Level,FT,Data Analyst,58000,USD,58000,US,0,US,S,4814000
2022,Senior,FT,Data Engineer,136000,USD,136000,US,0,US,M,11288000
2022,Senior,FT,Data Engineer,108800,USD,108800,US,0,US,M,9030400
2022,Executive,FT,Data Engineer,242000,USD,242000,US,100,US,M,20086000
2022,Executive,FT,Data Engineer,200000,USD,200000,US,100,US,M,16600000
2022,Mid-Level,FT,Data Scientist,50000,GBP,61566,GB,0,GB,M,5109978
2022,Mid-Level,FT,Data Scientist,30000,GBP,36940,GB,0,GB,M,3066020
2022,Mid-Level,FT,Data Engineer,60000,GBP,73880,GB,0,GB,M,6132040
2022,Mid-Level,FT,Data Engineer,40000,GBP,49253,GB,0,GB,M,4087999
2022,Senior,FT,Data Scientist,165220,USD,165220,US,100,US,M,13713260
2022,Senior,FT,Data Scientist,120160,USD,120160,US,100,US,M,9973280
2022,Senior,FT,Data Analyst,124190,USD,124190,US,100,US,M,10307770
2022,Senior,FT,Data Analyst,90320,USD,90320,US,100,US,M,7496560
2022,Senior,FT,Data Engineer,181940,USD,181940,US,0,US,M,15101020
2022,Senior,FT,Data Engineer,132320,USD,132320,US,0,US,M,10982560
2022,Senior,FT,Data Engineer,220110,USD,220110,US,0,US,M,18269130
2022,Senior,FT,Data Engineer,160080,USD,160080,US,0,US,M,13286640
2022,Senior,FT,Data Scientist,180000,USD,180000,US,0,US,L,14940000
2022,Senior,FT,Data Scientist,120000,USD,120000,US,0,US,L,9960000
2022,Mid-Level,FT,Data Analyst,126500,USD,126500,US,0,US,M,10499500
2022,Mid-Level,FT,Data Analyst,106260,USD,106260,US,0,US,M,8819580
2022,Senior,FT,Data Analyst,116000,USD,116000,US,0,US,M,9628000
2022,Senior,FT,Data Analyst,99000,USD,99000,US,0,US,M,8217000
2022,Senior,FT,Data Analyst,155000,USD,155000,US,100,US,M,12865000
2022,Senior,FT,Data Analyst,120600,USD,120600,US,100,US,M,10009800
2022,Mid-Level,FT,Data Scientist,130000,USD,130000,US,0,US,M,10790000
2022,Mid-Level,FT,Data Scientist,90000,USD,90000,US,0,US,M,7470000
2022,Mid-Level,FT,Data Engineer,170000,USD,170000,US,100,US,M,14110000
2022,Mid-Level,FT,Data Engineer,150000,USD,150000,US,100,US,M,12450000
2022,Senior,FT,Data Analyst,102100,USD,102100,US,100,US,M,8474300
2022,Senior,FT,Data Analyst,84900,USD,84900,US,100,US,M,7046700
2022,Senior,FT,Data Scientist,136620,USD,136620,US,100,US,M,11339460
2022,Senior,FT,Data Scientist,99360,USD,99360,US,100,US,M,8246880
2022,Senior,FT,Data Scientist,90000,GBP,110820,GB,0,GB,M,9198060
2022,Senior,FT,Data Scientist,80000,GBP,98506,GB,0,GB,M,8175998
2022,Senior,FT,Data Scientist,146000,USD,146000,US,100,US,M,12118000
2022,Senior,FT,Data Scientist,123000,USD,123000,US,100,US,M,10209000
2022,Entry-Level,FT,Data Engineer,40000,GBP,49253,GB,100,GB,M,4087999
2022,Entry-Level,FT,Data Engineer,35000,GBP,43096,GB,100,GB,M,3576968
2022,Executive,FT,Data Analyst,130000,USD,130000,US,100,US,M,10790000
2022,Executive,FT,Data Analyst,110000,USD,110000,US,100,US,M,9130000
2022,Senior,FT,Data Analyst,170000,USD,170000,US,100,US,M,14110000
2022,Senior,FT,Data Analyst,135000,USD,135000,US,100,US,M,11205000
2022,Senior,FT,Data Science Manager,161342,USD,161342,US,100,US,M,13391386
2022,Senior,FT,Data Science Manager,137141,USD,137141,US,100,US,M,11382703
